fname,label
d441f366.wav,Hi-hat Gong Cello
d445d586.wav,Squeak Microwave_oven Drawer_open_or_close
d4477932.wav,Applause Laughter Fireworks
d4649ebd.wav,Clarinet Trumpet Oboe
d46ef094.wav,Hi-hat Burping_or_eructation Trumpet
d46f46a8.wav,Cello Saxophone Double_bass
d47d17f0.wav,Acoustic_guitar Electric_piano Hi-hat
d49051bf.wav,Hi-hat Snare_drum Tambourine
d495d9a1.wav,Flute Clarinet Writing
d49ffa64.wav,Clarinet Electric_piano Oboe
d4a08f8a.wav,Hi-hat Gong Electric_piano
d4a84eee.wav,Acoustic_guitar Electric_piano Double_bass
d4a9c21e.wav,Clarinet Cello Saxophone
d4ad4ca9.wav,Drawer_open_or_close Shatter Microwave_oven
d4b11bd7.wav,Microwave_oven Squeak Drawer_open_or_close
d4b15d81.wav,Clarinet Cello Flute
d4bb46ea.wav,Gong Acoustic_guitar Violin_or_fiddle
d4bc266e.wav,Electric_piano Double_bass Bass_drum
d4bf3fb3.wav,Laughter Harmonica Tearing
d4c3c292.wav,Bass_drum Tearing Knock
d4ceedda.wav,Gong Laughter Squeak
d4cffb09.wav,Cello Double_bass Writing
d4d395ee.wav,Laughter Tearing Bark
d4e0f124.wav,Saxophone Violin_or_fiddle Tearing
d4e15f25.wav,Cowbell Clarinet Flute
d4f79522.wav,Hi-hat Tambourine Keys_jangling
d4f87191.wav,Cough Bark Double_bass
d4fd9545.wav,Violin_or_fiddle Trumpet Laughter
d5050e6f.wav,Acoustic_guitar Fireworks Laughter
d50cf0d9.wav,Acoustic_guitar Applause Saxophone
d51c38d9.wav,Acoustic_guitar Fireworks Laughter
d5353608.wav,Clarinet Flute Applause
d53b1b89.wav,Violin_or_fiddle Cello Gong
d53eaa18.wav,Hi-hat Acoustic_guitar Double_bass
d53f0766.wav,Trumpet Oboe Clarinet
d5479db2.wav,Gunshot_or_gunfire Fireworks Squeak
d5486a44.wav,Microwave_oven Knock Gunshot_or_gunfire
d54a7a6d.wav,Clarinet Cello Writing
d5517596.wav,Clarinet Cello Applause
d5563166.wav,Hi-hat Applause Trumpet
d55cb268.wav,Trumpet Meow Violin_or_fiddle
d561817b.wav,Bass_drum Double_bass Knock
d56374c5.wav,Bass_drum Cowbell Double_bass
d5637720.wav,Keys_jangling Computer_keyboard Writing
d5654d60.wav,Hi-hat Gong Snare_drum
d58a7f38.wav,Keys_jangling Squeak Bark
d58e462a.wav,Bass_drum Double_bass Snare_drum
d590eee3.wav,Flute Clarinet Cello
d593d06a.wav,Telephone Bark Flute
d593ed57.wav,Hi-hat Snare_drum Tearing
d59f59fc.wav,Flute Trumpet Fireworks
d5a4304f.wav,Fart Snare_drum Shatter
d5a90c14.wav,Shatter Hi-hat Snare_drum
d5ab8880.wav,Electric_piano Acoustic_guitar Gong
d5b326f6.wav,Squeak Laughter Double_bass
d5c8c534.wav,Hi-hat Gong Electric_piano
d5d5cc87.wav,Cello Double_bass Fart
d5da6270.wav,Clarinet Saxophone Oboe
d5dc7885.wav,Meow Laughter Bark
d5de51f7.wav,Acoustic_guitar Electric_piano Fireworks
d5e04458.wav,Acoustic_guitar Gong Violin_or_fiddle
d5e4260b.wav,Bass_drum Knock Electric_piano
d5ea3aac.wav,Trumpet Applause Saxophone
d5f0276f.wav,Flute Clarinet Saxophone
d5f037a5.wav,Acoustic_guitar Glockenspiel Gong
d5f544d1.wav,Gong Bass_drum Snare_drum
d5f8a25d.wav,Telephone Computer_keyboard Squeak
d5fef875.wav,Bass_drum Tearing Scissors
d6055d26.wav,Bus Bark Applause
d618ccf7.wav,Cello Acoustic_guitar Double_bass
d6246760.wav,Knock Fireworks Squeak
d63fe4b7.wav,Fart Squeak Trumpet
d64a2353.wav,Fart Tambourine Snare_drum
d658d729.wav,Trumpet Cowbell Shatter
d66d5451.wav,Trumpet Applause Fireworks
d66e7ce6.wav,Fart Bark Laughter
d67637cd.wav,Flute Saxophone Knock
d676d37c.wav,Fart Snare_drum Fireworks
d6773793.wav,Saxophone Clarinet Acoustic_guitar
d6830a38.wav,Clarinet Oboe Trumpet
d6897ca2.wav,Gong Flute Saxophone
d69a204d.wav,Flute Clarinet Violin_or_fiddle
d6a01dcc.wav,Snare_drum Bass_drum Fart
d6a4d0b2.wav,Clarinet Oboe Cough
d6a55abc.wav,Hi-hat Gong Violin_or_fiddle
d6ab0226.wav,Hi-hat Gong Acoustic_guitar
d6ab45cd.wav,Cello Double_bass Violin_or_fiddle
d6afd652.wav,Snare_drum Hi-hat Gong
d6b294c3.wav,Shatter Tambourine Snare_drum
d6b9a3dd.wav,Meow Bass_drum Gong
d6bd4f62.wav,Trumpet Clarinet Flute
d6c150c6.wav,Writing Tearing Scissors
d6ce35f0.wav,Clarinet Oboe Gong
d6e43745.wav,Trumpet Tearing Squeak
d6e5aa58.wav,Flute Writing Trumpet
d6e5ff07.wav,Clarinet Gong Cello
d6ea15c3.wav,Gong Snare_drum Squeak
d6eabf1e.wav,Meow Tearing Telephone
d6f00331.wav,Trumpet Oboe Saxophone
d6f0bc86.wav,Clarinet Oboe Fireworks
d6fc0503.wav,Bus Fireworks Squeak
d6fea745.wav,Cello Fireworks Squeak
d6fee802.wav,Clarinet Oboe Gong
d7042a7a.wav,Clarinet Squeak Knock
d710558e.wav,Acoustic_guitar Applause Squeak
d71590b1.wav,Acoustic_guitar Hi-hat Snare_drum
d71693ef.wav,Fireworks Bus Gunshot_or_gunfire
d72fb928.wav,Trumpet Flute Oboe
d73100be.wav,Clarinet Oboe Saxophone
d739bfe8.wav,Bass_drum Double_bass Knock
d73f4f11.wav,Saxophone Oboe Clarinet
d740ed81.wav,Acoustic_guitar Electric_piano Gong
d74a2f49.wav,Acoustic_guitar Gong Glockenspiel
d74d8ad3.wav,Flute Writing Saxophone
d77b0d9a.wav,Flute Saxophone Trumpet
d798f941.wav,Computer_keyboard Scissors Writing
d7aac3b5.wav,Acoustic_guitar Glockenspiel Cello
d7ac2cec.wav,Bass_drum Double_bass Hi-hat
d7ad2694.wav,Squeak Harmonica Tearing
d7ad7cda.wav,Glockenspiel Chime Scissors
d7b3fe53.wav,Keys_jangling Scissors Computer_keyboard
d7b4492c.wav,Trumpet Saxophone Applause
d7b4abcc.wav,Bass_drum Double_bass Gong
d7b731c9.wav,Applause Tearing Scissors
d7c490ec.wav,Hi-hat Gong Trumpet
d7ca48a2.wav,Bass_drum Cowbell Knock
d7ca9b0c.wav,Hi-hat Chime Harmonica
d7d0fb51.wav,Snare_drum Bass_drum Knock
d7d90bb2.wav,Acoustic_guitar Scissors Applause
d7dbe619.wav,Computer_keyboard Scissors Applause
d7dd4152.wav,Clarinet Oboe Gong
d7e3f1f9.wav,Squeak Computer_keyboard Cello
d7e886f9.wav,Hi-hat Cough Burping_or_eructation
d7ef47aa.wav,Clarinet Cello Oboe
d7f6b1d6.wav,Cello Double_bass Saxophone
d7fe1e4f.wav,Acoustic_guitar Electric_piano Fart
d80b2fa9.wav,Trumpet Hi-hat Oboe
d80e3d8e.wav,Gunshot_or_gunfire Fireworks Knock
d80fd609.wav,Shatter Scissors Hi-hat
d8111873.wav,Clarinet Oboe Harmonica
d816f5ab.wav,Clarinet Acoustic_guitar Gong
d82f77f5.wav,Snare_drum Acoustic_guitar Hi-hat
d8308d44.wav,Telephone Cowbell Chime
d833a5d3.wav,Clarinet Gong Cello
d8343470.wav,Cello Saxophone Acoustic_guitar
d835b7ea.wav,Bark Bass_drum Electric_piano
d838c1ac.wav,Hi-hat Gong Tambourine
d83e5489.wav,Keys_jangling Shatter Snare_drum
d84358f2.wav,Harmonica Violin_or_fiddle Trumpet
d84c7dba.wav,Clarinet Glockenspiel Oboe
d850c5a3.wav,Gong Acoustic_guitar Violin_or_fiddle
d8544a7d.wav,Flute Clarinet Oboe
d8580062.wav,Applause Hi-hat Violin_or_fiddle
d86a398c.wav,Clarinet Cello Applause
d86acdda.wav,Double_bass Cello Violin_or_fiddle
d86b82d4.wav,Cough Tearing Laughter
d86d62ff.wav,Hi-hat Flute Shatter
d875119a.wav,Flute Clarinet Writing
d8769e8f.wav,Acoustic_guitar Chime Shatter
d877cbff.wav,Cello Double_bass Gong
d87a86fc.wav,Violin_or_fiddle Glockenspiel Gong
d88c0e0c.wav,Bass_drum Double_bass Hi-hat
d89486f1.wav,Computer_keyboard Scissors Writing
d895dff8.wav,Acoustic_guitar Electric_piano Double_bass
d896f6f1.wav,Squeak Glockenspiel Chime
d8a5405f.wav,Double_bass Electric_piano Cello
d8a754e9.wav,Clarinet Cello Acoustic_guitar
d8afda0d.wav,Trumpet Clarinet Hi-hat
d8b15042.wav,Squeak Drawer_open_or_close Snare_drum
d8bd5749.wav,Hi-hat Trumpet Cowbell
d8d76db1.wav,Bass_drum Snare_drum Microwave_oven
d8ea011f.wav,Clarinet Gong Violin_or_fiddle
d8f15190.wav,Cello Double_bass Shatter
d8f8c95d.wav,Trumpet Applause Hi-hat
d8fc7213.wav,Trumpet Oboe Laughter
d8fcc6a7.wav,Tearing Scissors Drawer_open_or_close
d8fe1b6e.wav,Fart Snare_drum Applause
d9009c5c.wav,Clarinet Applause Shatter
d906c3e1.wav,Finger_snapping Snare_drum Fart
d90d0204.wav,Fireworks Knock Bark
d919a80d.wav,Clarinet Cello Flute
d91a7905.wav,Oboe Trumpet Saxophone
d91b8e49.wav,Hi-hat Chime Harmonica
d91dba15.wav,Hi-hat Scissors Cowbell
d9218f57.wav,Tearing Hi-hat Fart
d922f831.wav,Microwave_oven Drawer_open_or_close Knock
d9259bbb.wav,Trumpet Saxophone Applause
d928a076.wav,Snare_drum Fart Gong
d928a8eb.wav,Flute Saxophone Clarinet
d92a9087.wav,Clarinet Cello Double_bass
d92c5d94.wav,Cello Clarinet Double_bass
d936a525.wav,Violin_or_fiddle Oboe Clarinet
d944b9a8.wav,Bass_drum Electric_piano Double_bass
d9557f08.wav,Cello Trumpet Double_bass
d964545f.wav,Flute Clarinet Violin_or_fiddle
d9653e7e.wav,Electric_piano Cello Acoustic_guitar
d96b7874.wav,Clarinet Acoustic_guitar Saxophone
d974ee07.wav,Bass_drum Knock Double_bass
d97de818.wav,Oboe Saxophone Clarinet
d9807c36.wav,Clarinet Acoustic_guitar Squeak
d99a8622.wav,Clarinet Trumpet Oboe
d9a5b7d9.wav,Hi-hat Snare_drum Shatter
d9a83bf5.wav,Shatter Cowbell Keys_jangling
d9b09d65.wav,Laughter Fart Squeak
d9b156f5.wav,Bass_drum Finger_snapping Knock
d9bc06ac.wav,Clarinet Oboe Applause
d9d2b215.wav,Clarinet Violin_or_fiddle Oboe
d9d3e12d.wav,Bass_drum Gunshot_or_gunfire Gong
d9d900ab.wav,Bass_drum Knock Double_bass
d9f1ae39.wav,Trumpet Hi-hat Oboe
da04151b.wav,Bass_drum Knock Gunshot_or_gunfire
da099b55.wav,Shatter Hi-hat Tambourine
da0a9d6d.wav,Telephone Glockenspiel Violin_or_fiddle
da0d5d08.wav,Acoustic_guitar Gong Electric_piano
da17ee67.wav,Bass_drum Snare_drum Hi-hat
da1817e3.wav,Bass_drum Snare_drum Double_bass
da22f5bd.wav,Squeak Meow Knock
da2450d3.wav,Acoustic_guitar Gong Violin_or_fiddle
da25f8e0.wav,Knock Fireworks Microwave_oven
da303aa2.wav,Saxophone Flute Trumpet
da33f9e9.wav,Violin_or_fiddle Clarinet Cello
da37cfed.wav,Bass_drum Double_bass Knock
da3eab73.wav,Hi-hat Applause Tearing
da42c621.wav,Trumpet Flute Writing
da44f7c9.wav,Fireworks Acoustic_guitar Bark
da49415f.wav,Bus Fireworks Microwave_oven
da4e599a.wav,Cello Double_bass Violin_or_fiddle
da505864.wav,Cello Saxophone Acoustic_guitar
da5150cb.wav,Cello Double_bass Violin_or_fiddle
da543326.wav,Cello Acoustic_guitar Double_bass
da5a29ad.wav,Acoustic_guitar Applause Cello
da721a86.wav,Acoustic_guitar Bass_drum Cowbell
da8343ce.wav,Flute Clarinet Shatter
da85954b.wav,Fart Tearing Squeak
da909377.wav,Cello Double_bass Microwave_oven
da90a6e2.wav,Writing Bark Fart
da92ab09.wav,Bass_drum Gunshot_or_gunfire Gong
da9a50f7.wav,Flute Clarinet Saxophone
da9a9ff0.wav,Clarinet Oboe Harmonica
da9d6156.wav,Flute Clarinet Oboe
daa8a24d.wav,Acoustic_guitar Electric_piano Gong
daac3475.wav,Flute Applause Fireworks
daad94be.wav,Microwave_oven Squeak Gong
daad9815.wav,Cello Violin_or_fiddle Double_bass
dab17521.wav,Shatter Gunshot_or_gunfire Cough
dac1b2d3.wav,Bass_drum Snare_drum Acoustic_guitar
dac44872.wav,Fart Squeak Telephone
dac96815.wav,Flute Trumpet Oboe
dace0b32.wav,Bass_drum Double_bass Snare_drum
dad459c3.wav,Cowbell Snare_drum Tearing
dae114af.wav,Acoustic_guitar Flute Electric_piano
dae64e3d.wav,Snare_drum Cello Tambourine
daf07ccf.wav,Fart Tearing Meow
daf97535.wav,Fireworks Finger_snapping Tearing
db059e4f.wav,Cello Violin_or_fiddle Applause
db0af034.wav,Flute Clarinet Gong
db12f269.wav,Trumpet Burping_or_eructation Cowbell
db1526e3.wav,Knock Fireworks Snare_drum
db2866d3.wav,Cowbell Glockenspiel Bark
db2e1839.wav,Violin_or_fiddle Harmonica Clarinet
db30bd58.wav,Squeak Tearing Cough
db3dd8f6.wav,Acoustic_guitar Electric_piano Gong
db3fabc3.wav,Violin_or_fiddle Cello Gong
db417d32.wav,Squeak Microwave_oven Cello
db434d06.wav,Violin_or_fiddle Cello Flute
db460a3c.wav,Acoustic_guitar Tambourine Applause
db4819d3.wav,Flute Bark Chime
db545010.wav,Bass_drum Tambourine Hi-hat
db5b43b4.wav,Bass_drum Double_bass Snare_drum
db662201.wav,Cowbell Glockenspiel Writing
db6eeff8.wav,Violin_or_fiddle Squeak Gong
db7392aa.wav,Fart Tearing Writing
db77fbeb.wav,Acoustic_guitar Cello Gong
db7c4924.wav,Trumpet Fart Applause
db808587.wav,Acoustic_guitar Electric_piano Saxophone
db850cb9.wav,Flute Tearing Writing
db8daded.wav,Cello Gong Double_bass
db8fb7dd.wav,Meow Oboe Trumpet
db9c9d9f.wav,Clarinet Applause Oboe
dbbe1219.wav,Snare_drum Laughter Fart
dbc7d342.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
dbc94176.wav,Clarinet Acoustic_guitar Gong
dbcbff2f.wav,Snare_drum Fart Finger_snapping
dbcc5eea.wav,Clarinet Saxophone Oboe
dbd3145c.wav,Clarinet Cello Oboe
dbd4e519.wav,Clarinet Gong Double_bass
dbd90236.wav,Cello Saxophone Double_bass
dbdd3d82.wav,Squeak Cello Fireworks
dbde9242.wav,Cowbell Telephone Laughter
dbe270aa.wav,Acoustic_guitar Electric_piano Flute
dbeac039.wav,Flute Clarinet Violin_or_fiddle
dc04ecd7.wav,Computer_keyboard Writing Gunshot_or_gunfire
dc0d3c17.wav,Flute Clarinet Saxophone
dc16466b.wav,Trumpet Applause Flute
dc164a3a.wav,Acoustic_guitar Cough Laughter
dc1792aa.wav,Microwave_oven Drawer_open_or_close Squeak
dc195447.wav,Acoustic_guitar Electric_piano Double_bass
dc1dc06d.wav,Fireworks Gunshot_or_gunfire Cough
dc20d66c.wav,Fart Applause Snare_drum
dc2879c7.wav,Clarinet Oboe Saxophone
dc2ad03e.wav,Knock Bark Bass_drum
dc390dcd.wav,Clarinet Acoustic_guitar Cello
dc5896a3.wav,Bass_drum Knock Double_bass
dc64686e.wav,Violin_or_fiddle Oboe Clarinet
dc6912e5.wav,Flute Clarinet Violin_or_fiddle
dc694e50.wav,Clarinet Double_bass Cello
dc6a94c9.wav,Flute Laughter Cough
dc755aa1.wav,Bass_drum Cowbell Finger_snapping
dc7614ee.wav,Hi-hat Gong Snare_drum
dc79743b.wav,Hi-hat Trumpet Fart
dc7b18cd.wav,Fart Squeak Tearing
dc8291bc.wav,Flute Clarinet Violin_or_fiddle
dc8b26b0.wav,Fart Acoustic_guitar Snare_drum
dc9b398e.wav,Clarinet Gong Flute
dca18b4d.wav,Fart Burping_or_eructation Squeak
dca5d770.wav,Clarinet Double_bass Cello
dcaaa99a.wav,Clarinet Cello Acoustic_guitar
dcafd797.wav,Flute Clarinet Saxophone
dcba9f5f.wav,Bass_drum Snare_drum Hi-hat
dcbe0c07.wav,Flute Clarinet Oboe
dcc0fca6.wav,Bass_drum Snare_drum Hi-hat
dcc30284.wav,Trumpet Double_bass Acoustic_guitar
dcc64d9b.wav,Bass_drum Double_bass Knock
dcc656bb.wav,Saxophone Flute Double_bass
dcc66cc1.wav,Acoustic_guitar Cello Gong
dccb8aa5.wav,Flute Clarinet Oboe
dcd294f8.wav,Clarinet Gong Electric_piano
dcd6a50c.wav,Squeak Microwave_oven Fireworks
dce36540.wav,Cowbell Gong Flute
dce53e37.wav,Clarinet Flute Violin_or_fiddle
dce7173f.wav,Shatter Gong Gunshot_or_gunfire
dceaa645.wav,Saxophone Knock Tearing
dcfb254c.wav,Bass_drum Knock Double_bass
dd07144f.wav,Saxophone Tearing Fart
dd159e43.wav,Cello Double_bass Clarinet
dd287d31.wav,Bass_drum Knock Cello
dd33a977.wav,Cello Violin_or_fiddle Applause
dd3650f9.wav,Flute Tearing Writing
dd3e691c.wav,Flute Clarinet Applause
dd4754be.wav,Electric_piano Cello Trumpet
dd4a298e.wav,Acoustic_guitar Gong Electric_piano
dd4dd0a4.wav,Clarinet Flute Oboe
dd4df877.wav,Acoustic_guitar Double_bass Electric_piano
dd568333.wav,Hi-hat Gong Snare_drum
dd643d5d.wav,Laughter Fart Tearing
dd86b006.wav,Trumpet Hi-hat Saxophone
dd95828a.wav,Saxophone Cello Trumpet
dd9ec945.wav,Flute Cough Clarinet
dda440cf.wav,Tearing Scissors Shatter
ddb35e30.wav,Squeak Meow Tearing
ddbd7659.wav,Flute Shatter Clarinet
ddc2f660.wav,Bark Fireworks Squeak
ddcc3abb.wav,Bark Telephone Trumpet
ddcdc0b8.wav,Acoustic_guitar Electric_piano Applause
ddd8fd25.wav,Electric_piano Acoustic_guitar Double_bass
dddf9ddd.wav,Fart Squeak Writing
ddf2fa9d.wav,Trumpet Oboe Meow
de007cb8.wav,Bass_drum Snare_drum Double_bass
de072e62.wav,Bass_drum Knock Squeak
de1246d6.wav,Saxophone Cello Flute
de2542e2.wav,Trumpet Saxophone Applause
de2f056d.wav,Hi-hat Burping_or_eructation Fireworks
de39242c.wav,Bass_drum Snare_drum Gunshot_or_gunfire
de47c53b.wav,Cough Acoustic_guitar Fart
de4e33ca.wav,Cello Violin_or_fiddle Double_bass
de5829e1.wav,Bass_drum Double_bass Knock
de5c3ebf.wav,Cello Double_bass Applause
de5f3cec.wav,Burping_or_eructation Cough Bark
de614ae7.wav,Squeak Tearing Fireworks
de65c5b9.wav,Flute Clarinet Violin_or_fiddle
de7cbb67.wav,Bass_drum Snare_drum Tearing
de86de33.wav,Knock Acoustic_guitar Snare_drum
de8ce59b.wav,Scissors Tearing Writing
de949e03.wav,Microwave_oven Bus Cello
de9880e4.wav,Acoustic_guitar Gong Cello
deae4e95.wav,Bass_drum Snare_drum Fart
debd7ead.wav,Clarinet Cello Acoustic_guitar
dec2ea0c.wav,Flute Clarinet Saxophone
decb026a.wav,Bass_drum Gunshot_or_gunfire Trumpet
dee2e211.wav,Cello Violin_or_fiddle Saxophone
dee96f11.wav,Laughter Squeak Meow
defb3dc5.wav,Bass_drum Snare_drum Hi-hat
defbeee1.wav,Bass_drum Snare_drum Double_bass
df08654b.wav,Bass_drum Flute Finger_snapping
df0ea972.wav,Cough Burping_or_eructation Acoustic_guitar
df11e694.wav,Cello Double_bass Saxophone
df1800bf.wav,Acoustic_guitar Electric_piano Gong
df19dd97.wav,Burping_or_eructation Drawer_open_or_close Cough
df1bb16e.wav,Hi-hat Tambourine Gong
df43c93e.wav,Acoustic_guitar Electric_piano Hi-hat
df5a3843.wav,Cello Violin_or_fiddle Oboe
df62e13c.wav,Flute Clarinet Oboe
df640665.wav,Applause Hi-hat Writing
df645d4a.wav,Applause Laughter Cough
df6e55f8.wav,Snare_drum Hi-hat Gong
df791b3d.wav,Clarinet Saxophone Fireworks
df7a5de3.wav,Hi-hat Cowbell Snare_drum
df8187d0.wav,Trumpet Meow Violin_or_fiddle
df855c2d.wav,Trumpet Fart Fireworks
df865e55.wav,Flute Fireworks Laughter
df8be1a8.wav,Acoustic_guitar Gong Knock
df91939e.wav,Clarinet Cello Violin_or_fiddle
df988fa6.wav,Electric_piano Acoustic_guitar Gong
dfa20dc8.wav,Telephone Electric_piano Glockenspiel
dfa75eb5.wav,Flute Trumpet Clarinet
dfb669c0.wav,Cello Violin_or_fiddle Fireworks
dfbc9586.wav,Tearing Writing Squeak
dfbcc619.wav,Squeak Meow Cough
dfbf13a1.wav,Flute Writing Gong
dfc2719c.wav,Violin_or_fiddle Cello Squeak
dfc65a71.wav,Bass_drum Applause Snare_drum
dfd91df3.wav,Acoustic_guitar Gong Electric_piano
dfd95f88.wav,Trumpet Hi-hat Flute
dfe99aff.wav,Bass_drum Double_bass Knock
dfe9ea46.wav,Microwave_oven Knock Drawer_open_or_close
dfec892c.wav,Cough Cowbell Burping_or_eructation
dff8a9ed.wav,Clarinet Acoustic_guitar Oboe
dffcc729.wav,Trumpet Cowbell Snare_drum
e016ff6d.wav,Flute Clarinet Trumpet
e0273514.wav,Clarinet Writing Fireworks
e0278ad9.wav,Squeak Cowbell Telephone
e02910e8.wav,Clarinet Gong Cello
e035f97b.wav,Squeak Violin_or_fiddle Cough
e03c8bf3.wav,Acoustic_guitar Gong Cello
e0419e15.wav,Saxophone Flute Squeak
e043afb3.wav,Flute Clarinet Trumpet
e0457b4a.wav,Shatter Keys_jangling Trumpet
e059d9a7.wav,Bass_drum Fart Saxophone
e06b1539.wav,Cough Knock Hi-hat
e06b693c.wav,Squeak Double_bass Keys_jangling
e06bfc3d.wav,Trumpet Hi-hat Oboe
e06deab0.wav,Keys_jangling Tambourine Bus
e0802994.wav,Tearing Fireworks Fart
e083ae15.wav,Clarinet Violin_or_fiddle Flute
e08808ae.wav,Telephone Oboe Clarinet
e08fced0.wav,Trumpet Hi-hat Flute
e0a72225.wav,Acoustic_guitar Fireworks Tambourine
e0ad96e1.wav,Flute Clarinet Trumpet
e0bfc4ec.wav,Flute Writing Cello
e0d34abd.wav,Clarinet Flute Saxophone
e0d8ea27.wav,Squeak Knock Shatter
e0d8ff62.wav,Bass_drum Cowbell Flute
e0d96e55.wav,Applause Gunshot_or_gunfire Fireworks
e0de96a6.wav,Keys_jangling Shatter Trumpet
e0e373a5.wav,Laughter Telephone Cough
e0e6a1de.wav,Fart Shatter Bark
e0eb0c8a.wav,Squeak Drawer_open_or_close Fireworks
e0ee247e.wav,Trumpet Flute Clarinet
e0fc67d9.wav,Acoustic_guitar Gong Electric_piano
e103173b.wav,Gunshot_or_gunfire Bass_drum Knock
e10f3d3d.wav,Trumpet Acoustic_guitar Applause
e112e5a2.wav,Saxophone Trumpet Cello
e1145387.wav,Burping_or_eructation Cowbell Shatter
e11bf16f.wav,Trumpet Applause Fart
e11ccb9d.wav,Acoustic_guitar Gong Cello
e1211dc4.wav,Trumpet Flute Clarinet
e122ef4b.wav,Bass_drum Double_bass Hi-hat
e128a888.wav,Cello Electric_piano Gong
e13193af.wav,Cello Double_bass Saxophone
e1423cf1.wav,Drawer_open_or_close Shatter Laughter
e14ebc15.wav,Bass_drum Electric_piano Acoustic_guitar
e15de084.wav,Gong Squeak Oboe
e15fedd2.wav,Bass_drum Gunshot_or_gunfire Knock
e1611806.wav,Hi-hat Squeak Tearing
e173748a.wav,Bass_drum Knock Bark
e19618a0.wav,Cello Violin_or_fiddle Gong
e1ab90cd.wav,Hi-hat Cowbell Snare_drum
e1b1ee02.wav,Bass_drum Knock Snare_drum
e1c172fa.wav,Hi-hat Gong Fireworks
e1c78f41.wav,Bass_drum Double_bass Snare_drum
e1ca89e3.wav,Acoustic_guitar Electric_piano Gong
e1d88aa8.wav,Bark Chime Fireworks
e1eccf73.wav,Flute Trumpet Cello
e1f3b477.wav,Acoustic_guitar Violin_or_fiddle Gong
e1fc13fd.wav,Tearing Scissors Tambourine
e218f5ab.wav,Hi-hat Snare_drum Bass_drum
e21c7c53.wav,Squeak Shatter Knock
e22b1cc6.wav,Flute Clarinet Tearing
e233206c.wav,Trumpet Saxophone Flute
e23393b9.wav,Hi-hat Gong Trumpet
e245a3f5.wav,Bass_drum Squeak Gunshot_or_gunfire
e2529ad3.wav,Flute Writing Clarinet
e25b3e5d.wav,Cello Double_bass Acoustic_guitar
e25f0efb.wav,Cello Double_bass Clarinet
e26962f7.wav,Clarinet Cello Oboe
e269a6c9.wav,Burping_or_eructation Shatter Writing
e269cdb6.wav,Cough Snare_drum Squeak
e26b56a0.wav,Applause Laughter Fireworks
e275b9dd.wav,Clarinet Oboe Saxophone
e27a0b20.wav,Clarinet Trumpet Violin_or_fiddle
e291574a.wav,Clarinet Laughter Applause
e29e1f8b.wav,Flute Clarinet Oboe
e2adb002.wav,Flute Acoustic_guitar Violin_or_fiddle
e2b92cb5.wav,Hi-hat Trumpet Snare_drum
e2b9b01a.wav,Clarinet Gong Cello
e2c0033d.wav,Trumpet Fart Oboe
e2c7b0c7.wav,Snare_drum Hi-hat Gunshot_or_gunfire
e2d0b667.wav,Acoustic_guitar Electric_piano Glockenspiel
e2d30b3a.wav,Acoustic_guitar Hi-hat Tambourine
e2d4c145.wav,Squeak Bark Bus
e2de4941.wav,Fart Tearing Writing
e2de57a7.wav,Acoustic_guitar Fart Squeak
e2de89a3.wav,Squeak Drawer_open_or_close Microwave_oven
e2e459d7.wav,Trumpet Burping_or_eructation Applause
e2e69418.wav,Bus Computer_keyboard Bark
e2ebb0d4.wav,Clarinet Cello Squeak
e2f1bb44.wav,Flute Cello Clarinet
e2f7c8a6.wav,Tearing Fart Laughter
e3089039.wav,Acoustic_guitar Glockenspiel Cello
e3177c85.wav,Bass_drum Acoustic_guitar Snare_drum
e3181aa6.wav,Cello Double_bass Applause
e31ce7b0.wav,Flute Glockenspiel Electric_piano
e31d75df.wav,Squeak Drawer_open_or_close Knock
e3315711.wav,Flute Clarinet Oboe
e3351910.wav,Acoustic_guitar Cello Gong
e339780a.wav,Fart Tearing Fireworks
e349a6c3.wav,Fireworks Fart Chime
e35231d0.wav,Writing Scissors Fart
e353b4bf.wav,Bass_drum Fart Snare_drum
e356fa95.wav,Acoustic_guitar Laughter Cough
e35f12f0.wav,Flute Oboe Clarinet
e3630482.wav,Snare_drum Bass_drum Fart
e375ab40.wav,Bass_drum Cowbell Knock
e3768022.wav,Finger_snapping Applause Knock
e379e79a.wav,Acoustic_guitar Electric_piano Telephone
e39443f8.wav,Trumpet Bass_drum Writing
e39e0286.wav,Clarinet Oboe Gong
e3abe64b.wav,Clarinet Oboe Harmonica
e3b49d96.wav,Shatter Cough Writing
e3c90a56.wav,Computer_keyboard Writing Telephone
e3cb0a6e.wav,Clarinet Saxophone Oboe
e3d14322.wav,Bass_drum Snare_drum Double_bass
e3d4b592.wav,Hi-hat Trumpet Gong
e3da2467.wav,Flute Writing Violin_or_fiddle
e3e3196b.wav,Flute Clarinet Glockenspiel
e3eb56a2.wav,Trumpet Drawer_open_or_close Meow
e3ec0db0.wav,Acoustic_guitar Applause Fireworks
e3f1f2f9.wav,Trumpet Clarinet Oboe
e3f27082.wav,Trumpet Clarinet Flute
e3f34b81.wav,Meow Cello Shatter
e3f98815.wav,Computer_keyboard Writing Fart
e3fe2138.wav,Microwave_oven Cello Bus
e401cac6.wav,Fart Squeak Tearing
e40fecc1.wav,Cello Double_bass Chime
e4128354.wav,Acoustic_guitar Electric_piano Gong
e41c3eb7.wav,Cello Acoustic_guitar Tearing
