fname,label
c2dbf201.wav,Scissors Tearing Writing
c2de2233.wav,Squeak Finger_snapping Hi-hat
c2ef914d.wav,Snare_drum Finger_snapping Hi-hat
c2f23f06.wav,Flute Saxophone Squeak
c2f3166e.wav,Drawer_open_or_close Squeak Cello
c30381cc.wav,Clarinet Flute Glockenspiel
c30692d9.wav,Telephone Squeak Bus
c3090cde.wav,Bass_drum Finger_snapping Microwave_oven
c30b21fb.wav,Double_bass Cello Knock
c317ed02.wav,Bus Microwave_oven Gong
c3188575.wav,Hi-hat Snare_drum Finger_snapping
c31b2810.wav,Hi-hat Harmonica Chime
c31b582e.wav,Clarinet Oboe Saxophone
c329c730.wav,Cowbell Finger_snapping Computer_keyboard
c32f3b64.wav,Clarinet Oboe Flute
c33099ab.wav,Electric_piano Cello Trumpet
c341e319.wav,Clarinet Cough Squeak
c34fe25a.wav,Trumpet Flute Clarinet
c3516356.wav,Fart Harmonica Tearing
c3589e10.wav,Bass_drum Finger_snapping Snare_drum
c36a59f9.wav,Acoustic_guitar Microwave_oven Cello
c3730a20.wav,Acoustic_guitar Flute Microwave_oven
c37d35cb.wav,Clarinet Glockenspiel Violin_or_fiddle
c37eaf5c.wav,Electric_piano Glockenspiel Acoustic_guitar
c3850244.wav,Gunshot_or_gunfire Knock Fireworks
c38d5e60.wav,Cello Double_bass Violin_or_fiddle
c396559f.wav,Hi-hat Drawer_open_or_close Cough
c3987e7d.wav,Cello Double_bass Microwave_oven
c3b2c6c6.wav,Trumpet Oboe Glockenspiel
c3b5c2a4.wav,Applause Snare_drum Laughter
c3bc8ef9.wav,Tearing Scissors Writing
c3c0d19a.wav,Burping_or_eructation Finger_snapping Snare_drum
c3c2fd11.wav,Laughter Harmonica Tearing
c3c5fcf4.wav,Applause Laughter Harmonica
c3c7be8a.wav,Trumpet Meow Clarinet
c3df4934.wav,Trumpet Applause Clarinet
c3e9acc2.wav,Clarinet Glockenspiel Microwave_oven
c3ec25a3.wav,Clarinet Glockenspiel Electric_piano
c400324f.wav,Flute Clarinet Violin_or_fiddle
c40602c3.wav,Hi-hat Finger_snapping Tambourine
c40e7537.wav,Hi-hat Finger_snapping Snare_drum
c4235475.wav,Gunshot_or_gunfire Snare_drum Knock
c42ad4ca.wav,Clarinet Flute Saxophone
c437631e.wav,Bass_drum Hi-hat Snare_drum
c43d2146.wav,Fireworks Shatter Gunshot_or_gunfire
c43f834c.wav,Clarinet Violin_or_fiddle Oboe
c4431449.wav,Gunshot_or_gunfire Knock Fireworks
c4466de3.wav,Clarinet Saxophone Oboe
c448e3e4.wav,Bass_drum Finger_snapping Snare_drum
c47b9a51.wav,Gunshot_or_gunfire Fireworks Shatter
c4901490.wav,Flute Clarinet Saxophone
c493f5f3.wav,Clarinet Oboe Saxophone
c4980f44.wav,Harmonica Violin_or_fiddle Clarinet
c4a036ee.wav,Flute Clarinet Saxophone
c4a0ca0b.wav,Clarinet Electric_piano Acoustic_guitar
c4af00c9.wav,Bass_drum Finger_snapping Microwave_oven
c4b50525.wav,Bass_drum Knock Finger_snapping
c4c5d09b.wav,Fart Snare_drum Bark
c4c6290b.wav,Snare_drum Finger_snapping Hi-hat
c4c9f2dd.wav,Clarinet Glockenspiel Violin_or_fiddle
c4d66412.wav,Cello Gong Acoustic_guitar
c4d74ab7.wav,Fart Cough Snare_drum
c4deeb0c.wav,Hi-hat Gong Acoustic_guitar
c4dfa9e6.wav,Meow Laughter Cough
c4e4c30e.wav,Bass_drum Electric_piano Double_bass
c4e81c37.wav,Flute Clarinet Glockenspiel
c4e9beac.wav,Trumpet Finger_snapping Double_bass
c4f1db9c.wav,Flute Clarinet Saxophone
c4fdb5c6.wav,Cello Double_bass Clarinet
c511c95f.wav,Clarinet Flute Oboe
c517e7cc.wav,Bass_drum Finger_snapping Snare_drum
c53517be.wav,Hi-hat Gong Glockenspiel
c53c099c.wav,Hi-hat Finger_snapping Snare_drum
c53d8c70.wav,Flute Harmonica Clarinet
c53fb542.wav,Clarinet Violin_or_fiddle Trumpet
c5505704.wav,Flute Saxophone Microwave_oven
c558e1f4.wav,Flute Clarinet Glockenspiel
c55f3aef.wav,Trumpet Hi-hat Oboe
c56b07c1.wav,Bass_drum Double_bass Finger_snapping
c56beb9d.wav,Bass_drum Double_bass Finger_snapping
c581ca77.wav,Clarinet Saxophone Squeak
c5869407.wav,Tambourine Keys_jangling Hi-hat
c590b377.wav,Cello Violin_or_fiddle Acoustic_guitar
c591ee8d.wav,Hi-hat Gong Electric_piano
c59811bd.wav,Trumpet Saxophone Fart
c59a7e3f.wav,Fart Applause Saxophone
c59e9b9a.wav,Squeak Microwave_oven Gong
c5a307f5.wav,Applause Laughter Bus
c5b6e4e9.wav,Hi-hat Snare_drum Glockenspiel
c5bfaf2c.wav,Cello Double_bass Electric_piano
c5cad5bf.wav,Flute Clarinet Tambourine
c5cc9d08.wav,Gong Gunshot_or_gunfire Bass_drum
c5d9a06e.wav,Clarinet Flute Glockenspiel
c5dd73b3.wav,Acoustic_guitar Electric_piano Double_bass
c5df0cfd.wav,Flute Saxophone Clarinet
c5e1c047.wav,Bass_drum Snare_drum Double_bass
c5e2e626.wav,Flute Clarinet Violin_or_fiddle
c5eb13a5.wav,Acoustic_guitar Bus Electric_piano
c5ee7298.wav,Violin_or_fiddle Saxophone Cello
c5f75d5a.wav,Squeak Microwave_oven Drawer_open_or_close
c5f8bcaf.wav,Clarinet Double_bass Saxophone
c60254d2.wav,Flute Clarinet Saxophone
c607b764.wav,Trumpet Hi-hat Applause
c60df61b.wav,Bass_drum Knock Snare_drum
c61b19e8.wav,Flute Clarinet Saxophone
c6236388.wav,Hi-hat Gong Chime
c624ce89.wav,Cello Acoustic_guitar Electric_piano
c64aa516.wav,Cello Clarinet Electric_piano
c6507f3b.wav,Bus Snare_drum Hi-hat
c655d92b.wav,Hi-hat Snare_drum Tearing
c681ec18.wav,Gong Squeak Laughter
c68fa34a.wav,Double_bass Acoustic_guitar Electric_piano
c6937567.wav,Acoustic_guitar Cello Electric_piano
c696ab8b.wav,Hi-hat Snare_drum Gunshot_or_gunfire
c69955e7.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
c69fd54f.wav,Clarinet Flute Writing
c69ff222.wav,Clarinet Acoustic_guitar Electric_piano
c6a88636.wav,Acoustic_guitar Electric_piano Gong
c6abd566.wav,Tearing Scissors Writing
c6c2f7ac.wav,Fart Knock Finger_snapping
c6c86c7e.wav,Bass_drum Acoustic_guitar Finger_snapping
c6c8d2e9.wav,Burping_or_eructation Finger_snapping Bus
c6cd02cf.wav,Clarinet Acoustic_guitar Cello
c6cd2ae2.wav,Trumpet Finger_snapping Computer_keyboard
c6d8f5e0.wav,Violin_or_fiddle Harmonica Clarinet
c6e2659c.wav,Bass_drum Finger_snapping Microwave_oven
c6e63cd2.wav,Squeak Drawer_open_or_close Chime
c6e8c216.wav,Squeak Shatter Microwave_oven
c6f186a1.wav,Clarinet Electric_piano Oboe
c6fbb058.wav,Squeak Bus Telephone
c7014004.wav,Hi-hat Gong Cowbell
c708326b.wav,Bass_drum Snare_drum Tearing
c70b324f.wav,Bass_drum Knock Gunshot_or_gunfire
c70d5f58.wav,Fart Acoustic_guitar Cough
c70fa5c7.wav,Clarinet Oboe Saxophone
c71d4dca.wav,Flute Saxophone Cello
c71ffabf.wav,Acoustic_guitar Gong Electric_piano
c7226477.wav,Clarinet Microwave_oven Bus
c7298143.wav,Bass_drum Snare_drum Knock
c72dd08a.wav,Cello Double_bass Violin_or_fiddle
c7373fa4.wav,Acoustic_guitar Snare_drum Applause
c7398e6a.wav,Computer_keyboard Bus Gunshot_or_gunfire
c73cfa60.wav,Clarinet Oboe Saxophone
c74581f9.wav,Meow Squeak Acoustic_guitar
c749ed84.wav,Trumpet Fart Meow
c74ea7e8.wav,Hi-hat Gong Finger_snapping
c753b621.wav,Trumpet Applause Laughter
c75cfcdf.wav,Bass_drum Snare_drum Finger_snapping
c7643f5a.wav,Trumpet Clarinet Applause
c769700d.wav,Violin_or_fiddle Cello Flute
c771f58d.wav,Flute Clarinet Trumpet
c774fbc0.wav,Bass_drum Glockenspiel Knock
c776df0c.wav,Double_bass Cello Acoustic_guitar
c782e255.wav,Bass_drum Finger_snapping Knock
c787a45b.wav,Squeak Bus Microwave_oven
c78ff1f2.wav,Clarinet Flute Glockenspiel
c7938b6f.wav,Acoustic_guitar Electric_piano Gong
c7a59406.wav,Squeak Drawer_open_or_close Meow
c7a70f29.wav,Bass_drum Knock Double_bass
c7a77b40.wav,Clarinet Writing Fireworks
c7a82c25.wav,Hi-hat Telephone Computer_keyboard
c7aa4025.wav,Drawer_open_or_close Computer_keyboard Writing
c7b3c09e.wav,Tearing Drawer_open_or_close Computer_keyboard
c7b536d5.wav,Trumpet Double_bass Acoustic_guitar
c7b54c0b.wav,Shatter Drawer_open_or_close Snare_drum
c7b5ef5b.wav,Trumpet Violin_or_fiddle Hi-hat
c7c5f89b.wav,Cough Electric_piano Meow
c7cb0756.wav,Trumpet Applause Clarinet
c7cc4642.wav,Telephone Microwave_oven Squeak
c7d06141.wav,Bass_drum Double_bass Acoustic_guitar
c7db245c.wav,Clarinet Flute Oboe
c7eaa8d4.wav,Hi-hat Shatter Snare_drum
c810043d.wav,Shatter Keys_jangling Chime
c8106768.wav,Hi-hat Gong Chime
c811fd6d.wav,Acoustic_guitar Electric_piano Gong
c81cfc3b.wav,Tambourine Applause Cough
c82178d8.wav,Fart Finger_snapping Snare_drum
c82443fc.wav,Cello Violin_or_fiddle Saxophone
c825d5f4.wav,Flute Clarinet Bark
c831423c.wav,Flute Trumpet Clarinet
c8582b0e.wav,Bass_drum Gunshot_or_gunfire Snare_drum
c865bec6.wav,Bass_drum Finger_snapping Hi-hat
c87c0c04.wav,Flute Chime Fireworks
c8817351.wav,Clarinet Violin_or_fiddle Saxophone
c887048f.wav,Microwave_oven Squeak Bus
c8adbde3.wav,Drawer_open_or_close Microwave_oven Computer_keyboard
c8ec6e00.wav,Flute Telephone Clarinet
c8f167c0.wav,Bass_drum Acoustic_guitar Flute
c8f2a15e.wav,Flute Clarinet Violin_or_fiddle
c8fa5db4.wav,Cello Microwave_oven Trumpet
c9051509.wav,Bass_drum Snare_drum Knock
c90b811c.wav,Bass_drum Snare_drum Fart
c9172469.wav,Clarinet Oboe Gong
c91a3134.wav,Clarinet Saxophone Acoustic_guitar
c91ba6f8.wav,Hi-hat Snare_drum Gong
c91bf2d3.wav,Clarinet Acoustic_guitar Cough
c91c8c4a.wav,Flute Clarinet Glockenspiel
c9220d75.wav,Scissors Tearing Drawer_open_or_close
c922f897.wav,Shatter Hi-hat Snare_drum
c927270b.wav,Applause Squeak Drawer_open_or_close
c92a3475.wav,Bark Finger_snapping Burping_or_eructation
c92b4c34.wav,Trumpet Applause Acoustic_guitar
c92e687c.wav,Applause Hi-hat Shatter
c9375679.wav,Squeak Fart Meow
c93ac13c.wav,Bass_drum Snare_drum Finger_snapping
c93c1b78.wav,Bass_drum Electric_piano Finger_snapping
c949e9e5.wav,Double_bass Saxophone Burping_or_eructation
c94f039b.wav,Trumpet Hi-hat Applause
c95182e3.wav,Flute Clarinet Trumpet
c954bb16.wav,Acoustic_guitar Computer_keyboard Knock
c959b1ef.wav,Bass_drum Finger_snapping Burping_or_eructation
c95aa254.wav,Gunshot_or_gunfire Microwave_oven Knock
c9614018.wav,Trumpet Hi-hat Glockenspiel
c967660f.wav,Applause Computer_keyboard Scissors
c9684414.wav,Flute Clarinet Electric_piano
c9855f16.wav,Trumpet Applause Fart
c98fcd10.wav,Acoustic_guitar Electric_piano Gong
c9912890.wav,Bass_drum Snare_drum Finger_snapping
c996ca4c.wav,Saxophone Clarinet Telephone
c99849e6.wav,Acoustic_guitar Gong Cello
c998d466.wav,Electric_piano Acoustic_guitar Gong
c99a185c.wav,Cello Violin_or_fiddle Clarinet
c99fbfd4.wav,Bass_drum Finger_snapping Double_bass
c9a25af4.wav,Bark Squeak Fireworks
c9a6616a.wav,Trumpet Applause Double_bass
c9a9b485.wav,Clarinet Glockenspiel Gong
c9aa3c62.wav,Finger_snapping Microwave_oven Snare_drum
c9b8d9b3.wav,Gunshot_or_gunfire Knock Fart
c9bba203.wav,Laughter Fart Cough
c9c80279.wav,Applause Fart Snare_drum
c9d22284.wav,Clarinet Flute Saxophone
c9d69497.wav,Cello Violin_or_fiddle Double_bass
c9d7e926.wav,Cello Double_bass Violin_or_fiddle
c9dc9eba.wav,Acoustic_guitar Gong Electric_piano
c9deef31.wav,Flute Saxophone Clarinet
c9e0106a.wav,Snare_drum Finger_snapping Gunshot_or_gunfire
c9e0c8d1.wav,Saxophone Cello Clarinet
c9e9eda5.wav,Hi-hat Trumpet Snare_drum
c9f190a4.wav,Bass_drum Finger_snapping Snare_drum
c9f21d67.wav,Trumpet Glockenspiel Hi-hat
ca087c9a.wav,Fart Squeak Tearing
ca106251.wav,Trumpet Applause Hi-hat
ca155c64.wav,Hi-hat Harmonica Acoustic_guitar
ca1639b8.wav,Bass_drum Finger_snapping Snare_drum
ca195df9.wav,Hi-hat Finger_snapping Snare_drum
ca1d609f.wav,Gong Cello Acoustic_guitar
ca23f652.wav,Bark Meow Bus
ca296c06.wav,Hi-hat Snare_drum Shatter
ca2b8814.wav,Snare_drum Bass_drum Finger_snapping
ca33058a.wav,Hi-hat Gong Violin_or_fiddle
ca36ac8f.wav,Clarinet Glockenspiel Oboe
ca3c51ac.wav,Writing Telephone Fart
ca3d3566.wav,Cello Double_bass Saxophone
ca47dbc3.wav,Hi-hat Finger_snapping Snare_drum
ca4d868b.wav,Flute Cello Violin_or_fiddle
ca518ffa.wav,Harmonica Flute Oboe
ca56af28.wav,Flute Clarinet Saxophone
ca57e906.wav,Snare_drum Bass_drum Shatter
ca5ed872.wav,Clarinet Double_bass Cello
ca600d3b.wav,Cello Double_bass Meow
ca60ec85.wav,Clarinet Violin_or_fiddle Glockenspiel
ca614674.wav,Acoustic_guitar Glockenspiel Gong
ca629136.wav,Hi-hat Tambourine Finger_snapping
ca69e09f.wav,Clarinet Flute Oboe
ca70cef8.wav,Electric_piano Telephone Chime
ca80c54f.wav,Flute Cough Bark
ca8db46f.wav,Bass_drum Gunshot_or_gunfire Snare_drum
ca9edfd7.wav,Flute Clarinet Bark
caa4969a.wav,Clarinet Flute Oboe
caade114.wav,Acoustic_guitar Double_bass Microwave_oven
cabee68d.wav,Telephone Flute Gong
cacb4e13.wav,Bass_drum Snare_drum Finger_snapping
cad4f622.wav,Bass_drum Finger_snapping Hi-hat
cadfe0bb.wav,Trumpet Hi-hat Violin_or_fiddle
cae02964.wav,Hi-hat Tambourine Finger_snapping
cae2eb1d.wav,Hi-hat Glockenspiel Clarinet
cae702e8.wav,Violin_or_fiddle Cowbell Flute
caecc4f5.wav,Cello Double_bass Saxophone
caef9c32.wav,Flute Clarinet Trumpet
caf4c3d2.wav,Clarinet Cello Acoustic_guitar
caf91949.wav,Flute Clarinet Glockenspiel
cafdbf9a.wav,Trumpet Hi-hat Glockenspiel
cb12610f.wav,Acoustic_guitar Electric_piano Gong
cb1d67b2.wav,Flute Clarinet Glockenspiel
cb2e9682.wav,Cello Acoustic_guitar Electric_piano
cb31eca9.wav,Cello Double_bass Computer_keyboard
cb393123.wav,Drawer_open_or_close Knock Microwave_oven
cb3c838b.wav,Shatter Keys_jangling Scissors
cb4237cc.wav,Squeak Cello Bus
cb44265a.wav,Clarinet Oboe Glockenspiel
cb45a066.wav,Clarinet Gong Flute
cb467274.wav,Clarinet Violin_or_fiddle Cello
cb489864.wav,Cello Harmonica Violin_or_fiddle
cb53ddf2.wav,Flute Clarinet Shatter
cb55857e.wav,Bass_drum Electric_piano Double_bass
cb64bba5.wav,Saxophone Cello Double_bass
cb663aad.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
cb75c821.wav,Trumpet Violin_or_fiddle Clarinet
cb7e344e.wav,Flute Clarinet Saxophone
cb7f651f.wav,Finger_snapping Hi-hat Snare_drum
cb84bad3.wav,Tambourine Cowbell Glockenspiel
cb859549.wav,Shatter Hi-hat Tambourine
cb904604.wav,Bass_drum Knock Snare_drum
cb910861.wav,Telephone Gunshot_or_gunfire Fireworks
cb9c7481.wav,Flute Cowbell Violin_or_fiddle
cb9ebbb2.wav,Telephone Cowbell Laughter
cbafe9e7.wav,Bass_drum Gunshot_or_gunfire Fireworks
cbbd5acd.wav,Hi-hat Snare_drum Glockenspiel
cbc06984.wav,Tambourine Snare_drum Chime
cbc6e28a.wav,Hi-hat Snare_drum Tambourine
cbc7d951.wav,Drawer_open_or_close Squeak Scissors
cbcd005a.wav,Flute Saxophone Clarinet
cbcd1a62.wav,Bass_drum Snare_drum Squeak
cbd42db6.wav,Acoustic_guitar Electric_piano Gong
cbd6b37c.wav,Finger_snapping Computer_keyboard Hi-hat
cbd6fa7c.wav,Saxophone Violin_or_fiddle Bus
cbe28d7e.wav,Clarinet Oboe Saxophone
cbe34ca9.wav,Clarinet Saxophone Flute
cbf52f8d.wav,Bass_drum Knock Double_bass
cbf8584e.wav,Bass_drum Knock Double_bass
cbfad5d5.wav,Cello Acoustic_guitar Double_bass
cc024474.wav,Acoustic_guitar Cello Electric_piano
cc0610b5.wav,Cello Double_bass Acoustic_guitar
cc100b09.wav,Squeak Fart Drawer_open_or_close
cc122bbc.wav,Gong Acoustic_guitar Cello
cc1f92f9.wav,Gong Acoustic_guitar Cello
cc20dd9d.wav,Clarinet Saxophone Trumpet
cc28793d.wav,Trumpet Computer_keyboard Knock
cc3627a6.wav,Keys_jangling Scissors Tearing
cc4c0739.wav,Telephone Knock Finger_snapping
cc60615b.wav,Cough Burping_or_eructation Cowbell
cc675b4f.wav,Cello Microwave_oven Drawer_open_or_close
cc677433.wav,Trumpet Violin_or_fiddle Clarinet
cc7ba40a.wav,Cello Acoustic_guitar Double_bass
cc809446.wav,Cello Violin_or_fiddle Double_bass
cc809ef4.wav,Squeak Fireworks Bus
cc8320de.wav,Trumpet Electric_piano Oboe
cc86d6ea.wav,Clarinet Electric_piano Gong
cc88d96e.wav,Shatter Chime Harmonica
cc8a484c.wav,Gong Chime Glockenspiel
cc94deab.wav,Cough Drawer_open_or_close Scissors
cc9e3e42.wav,Trumpet Squeak Saxophone
cca3668e.wav,Trumpet Double_bass Cowbell
cca5a471.wav,Trumpet Bark Flute
cca828c5.wav,Violin_or_fiddle Clarinet Telephone
cca96b33.wav,Clarinet Saxophone Flute
ccaba3cb.wav,Bass_drum Gunshot_or_gunfire Fireworks
ccb96718.wav,Tearing Shatter Fart
ccba2e3b.wav,Bass_drum Knock Snare_drum
ccbf92d8.wav,Trumpet Applause Hi-hat
ccc4050e.wav,Trumpet Applause Clarinet
cccddb9b.wav,Acoustic_guitar Tambourine Laughter
cccff04a.wav,Harmonica Chime Laughter
ccd3b84c.wav,Finger_snapping Hi-hat Snare_drum
cce04747.wav,Hi-hat Gong Violin_or_fiddle
cce9ee09.wav,Bark Scissors Microwave_oven
ccedeaf8.wav,Clarinet Cello Microwave_oven
ccfbe5ab.wav,Trumpet Applause Clarinet
cd0ae421.wav,Squeak Fart Meow
cd0c2a96.wav,Clarinet Flute Glockenspiel
cd0f5859.wav,Trumpet Clarinet Applause
cd14351c.wav,Cello Violin_or_fiddle Squeak
cd1c3d00.wav,Clarinet Saxophone Cello
cd21b480.wav,Squeak Laughter Cough
cd35b71d.wav,Flute Clarinet Violin_or_fiddle
cd40c42c.wav,Cello Double_bass Microwave_oven
cd4c14f9.wav,Clarinet Cello Gong
cd52fd53.wav,Computer_keyboard Applause Squeak
cd554105.wav,Squeak Drawer_open_or_close Microwave_oven
cd559055.wav,Clarinet Violin_or_fiddle Saxophone
cd58c8ce.wav,Clarinet Glockenspiel Gong
cd605279.wav,Cello Microwave_oven Trumpet
cd650af2.wav,Acoustic_guitar Electric_piano Gong
cd68143e.wav,Burping_or_eructation Cough Bark
cd6dd770.wav,Violin_or_fiddle Bus Oboe
cd751727.wav,Trumpet Applause Oboe
cd854043.wav,Bass_drum Snare_drum Trumpet
cd9072e8.wav,Clarinet Electric_piano Glockenspiel
cd9baa07.wav,Acoustic_guitar Gong Electric_piano
cda7d297.wav,Acoustic_guitar Electric_piano Fart
cdaedc34.wav,Bass_drum Gunshot_or_gunfire Knock
cdaf7bdc.wav,Bass_drum Snare_drum Finger_snapping
cdb4ced5.wav,Cello Double_bass Microwave_oven
cdb9d835.wav,Hi-hat Chime Gong
cdc39da1.wav,Cello Microwave_oven Drawer_open_or_close
cdc93f9d.wav,Bass_drum Double_bass Cowbell
cdd10728.wav,Flute Glockenspiel Chime
cdd5fb4c.wav,Squeak Gong Meow
cdde037c.wav,Acoustic_guitar Electric_piano Gong
cdf37f64.wav,Squeak Fart Meow
cdf81fc0.wav,Acoustic_guitar Glockenspiel Gong
cdfe1fa9.wav,Acoustic_guitar Fart Hi-hat
ce031a6c.wav,Clarinet Flute Saxophone
ce067aac.wav,Snare_drum Gunshot_or_gunfire Bus
ce06a3ca.wav,Violin_or_fiddle Squeak Flute
ce079011.wav,Hi-hat Harmonica Chime
ce091e31.wav,Bass_drum Finger_snapping Hi-hat
ce19c5b4.wav,Laughter Fart Tearing
ce1beffb.wav,Hi-hat Shatter Snare_drum
ce1d5c23.wav,Clarinet Electric_piano Acoustic_guitar
ce203f06.wav,Clarinet Electric_piano Acoustic_guitar
ce295bfd.wav,Acoustic_guitar Electric_piano Cello
ce2bd6c9.wav,Laughter Cough Acoustic_guitar
ce3a3b23.wav,Fart Scissors Computer_keyboard
ce3e08ea.wav,Bass_drum Finger_snapping Snare_drum
ce48ccbb.wav,Bass_drum Finger_snapping Snare_drum
ce4b2f15.wav,Flute Oboe Clarinet
ce5b2140.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
ce6859a8.wav,Cello Violin_or_fiddle Clarinet
ce8172d5.wav,Trumpet Clarinet Applause
ce86e76a.wav,Bass_drum Snare_drum Gunshot_or_gunfire
ce890eb4.wav,Bass_drum Double_bass Snare_drum
ce95dcea.wav,Cello Microwave_oven Double_bass
ce99f94c.wav,Clarinet Saxophone Oboe
ce9c1ce8.wav,Snare_drum Finger_snapping Hi-hat
ce9dd7b8.wav,Bass_drum Knock Microwave_oven
cea165f8.wav,Cough Burping_or_eructation Finger_snapping
cea67a35.wav,Hi-hat Violin_or_fiddle Harmonica
ceab0387.wav,Squeak Meow Fart
ceb6e9c1.wav,Flute Clarinet Saxophone
cec9647b.wav,Electric_piano Gong Telephone
cecb67c0.wav,Acoustic_guitar Electric_piano Gong
cecd4f9f.wav,Clarinet Glockenspiel Cello
cee05a5f.wav,Clarinet Glockenspiel Flute
cee063a7.wav,Electric_piano Acoustic_guitar Glockenspiel
ceec151c.wav,Bass_drum Double_bass Snare_drum
ceef96eb.wav,Laughter Cough Cello
cefb71c5.wav,Squeak Bus Shatter
ceffb395.wav,Flute Clarinet Glockenspiel
cf0471b4.wav,Cello Double_bass Clarinet
cf0d3082.wav,Trumpet Bus Saxophone
cf0f872c.wav,Clarinet Cello Acoustic_guitar
cf109573.wav,Cello Double_bass Acoustic_guitar
cf156f7d.wav,Violin_or_fiddle Cello Saxophone
cf225634.wav,Bus Fireworks Fart
cf2c1168.wav,Saxophone Clarinet Bus
cf370066.wav,Squeak Acoustic_guitar Harmonica
cf3933c7.wav,Bass_drum Electric_piano Glockenspiel
cf3f6594.wav,Electric_piano Acoustic_guitar Glockenspiel
cf4eb36a.wav,Scissors Cough Finger_snapping
cf510fc8.wav,Drawer_open_or_close Gunshot_or_gunfire Fart
cf583cf8.wav,Clarinet Trumpet Violin_or_fiddle
cf5ec323.wav,Snare_drum Bass_drum Hi-hat
cf654f37.wav,Glockenspiel Acoustic_guitar Electric_piano
cf655c72.wav,Saxophone Trumpet Acoustic_guitar
cf6a21d7.wav,Bass_drum Electric_piano Double_bass
cf6c9166.wav,Flute Cello Clarinet
cf6e8727.wav,Flute Trumpet Clarinet
cf7b4e97.wav,Cello Double_bass Violin_or_fiddle
cf830a16.wav,Hi-hat Snare_drum Finger_snapping
cf8357ba.wav,Bass_drum Snare_drum Knock
cf83e7ed.wav,Cello Violin_or_fiddle Microwave_oven
cf99e424.wav,Cello Double_bass Acoustic_guitar
cf9fa471.wav,Saxophone Violin_or_fiddle Clarinet
cfada6b4.wav,Squeak Drawer_open_or_close Computer_keyboard
cfadac1f.wav,Chime Telephone Electric_piano
cfb02ecb.wav,Bass_drum Acoustic_guitar Flute
cfb76128.wav,Flute Clarinet Saxophone
cfc16683.wav,Snare_drum Hi-hat Gunshot_or_gunfire
cfc20796.wav,Bass_drum Finger_snapping Microwave_oven
cfc2388d.wav,Bark Hi-hat Trumpet
cfd05410.wav,Flute Saxophone Clarinet
cfd7f8d1.wav,Clarinet Acoustic_guitar Cello
cfe26f15.wav,Hi-hat Finger_snapping Snare_drum
cfe27a89.wav,Cello Microwave_oven Double_bass
cfe540af.wav,Hi-hat Finger_snapping Cowbell
cfeb4cda.wav,Acoustic_guitar Electric_piano Tambourine
cfee75b9.wav,Fart Snare_drum Bass_drum
cfef6dc7.wav,Shatter Snare_drum Hi-hat
d001e455.wav,Gunshot_or_gunfire Bass_drum Knock
d002c5a8.wav,Acoustic_guitar Scissors Electric_piano
d008405a.wav,Bass_drum Double_bass Snare_drum
d012cd6f.wav,Tambourine Knock Snare_drum
d012d82d.wav,Knock Bass_drum Microwave_oven
d014078b.wav,Microwave_oven Computer_keyboard Bus
d01571db.wav,Acoustic_guitar Electric_piano Gong
d0296d9a.wav,Trumpet Applause Oboe
d02c2598.wav,Bus Microwave_oven Fireworks
d0331f5c.wav,Hi-hat Finger_snapping Burping_or_eructation
d033f19a.wav,Bass_drum Gunshot_or_gunfire Snare_drum
d034f755.wav,Clarinet Trumpet Double_bass
d037cc6b.wav,Clarinet Electric_piano Cello
d0420016.wav,Gunshot_or_gunfire Bass_drum Snare_drum
d04b6cac.wav,Acoustic_guitar Gong Electric_piano
d0564f2e.wav,Flute Clarinet Oboe
d056aad7.wav,Shatter Keys_jangling Microwave_oven
d061c5bf.wav,Trumpet Applause Clarinet
d06d9b40.wav,Flute Clarinet Electric_piano
d07109a6.wav,Squeak Acoustic_guitar Hi-hat
d074e2de.wav,Hi-hat Finger_snapping Snare_drum
d076438e.wav,Laughter Saxophone Bark
d07f1b62.wav,Clarinet Saxophone Oboe
d0893bc2.wav,Finger_snapping Computer_keyboard Scissors
d09374f6.wav,Glockenspiel Cowbell Scissors
d09ea1ea.wav,Harmonica Cello Glockenspiel
d0a1d8f7.wav,Glockenspiel Chime Gong
d0aae8e4.wav,Squeak Finger_snapping Scissors
d0ab9ead.wav,Hi-hat Finger_snapping Tambourine
d0bcb36f.wav,Fart Tearing Finger_snapping
d0bdb2d5.wav,Acoustic_guitar Glockenspiel Electric_piano
d0be1421.wav,Cough Burping_or_eructation Laughter
d0bfea10.wav,Clarinet Oboe Cello
d0c91340.wav,Flute Clarinet Oboe
d0cd33c8.wav,Clarinet Oboe Violin_or_fiddle
d0cd7cf4.wav,Bus Microwave_oven Fireworks
d0d3cc84.wav,Trumpet Applause Saxophone
d0d8c0e9.wav,Bass_drum Meow Acoustic_guitar
d0ea54a6.wav,Bass_drum Finger_snapping Snare_drum
d0ef54a2.wav,Shatter Tearing Snare_drum
d0f049c4.wav,Cello Violin_or_fiddle Harmonica
d104f1e7.wav,Clarinet Saxophone Oboe
d1109918.wav,Flute Clarinet Saxophone
d11f0094.wav,Clarinet Flute Oboe
d12367be.wav,Gong Glockenspiel Chime
d124552e.wav,Cello Harmonica Clarinet
d1247548.wav,Flute Clarinet Oboe
d1276d65.wav,Tearing Drawer_open_or_close Scissors
d129bdd6.wav,Laughter Bark Meow
d129d523.wav,Trumpet Applause Hi-hat
